key,provider,type,title,url,tv,ka,description,fullText,imageUrl
kleio|https://www.vgnkleio.nl/bronnen/een-foto-uit-de-tijd-van-de-duitse-bezetting-van-nederland-1942,Kleio,TEXT,Een foto uit de tijd van de Duitse bezetting van Nederland (1942),https://www.vgnkleio.nl/bronnen/een-foto-uit-de-tijd-van-de-duitse-bezetting-van-nederland-1942,9,KA42,"Advertentie Advertentie Een foto uit de tijd van de Duitse bezetting van Nederland (1942) Ga naar de inhoud Terug naar overzicht Gepubliceerd op 28-10-2023 tl-14-1 Advertentie Terug naar overzicht Een foto uit de tijd van de Duitse bezetting van Nederland (1942) 20e eeuw Nederland Bovenbouw●Onderbouw HAVO●VMBO-GL/TL●VWO Gepubliceerd op 28-10-2023 Bron: tl-14-1 Advertentie Beheer toestemming Wij gebruiken functionele en analytische cookies op deze website. Wij slaan geen persoonlijke gegevens op, tenzij u die opzettelijk bij ons achterlaat. Functioneel Functioneel Altijd actief Noodzakelijke cookies helpen de website bruikbaar te maken, door basisfuncties als paginanavigatie. Zonder deze cookies kan de website niet goed werken. Voorkeuren Voorkeuren De technische opslag of toegang is noodzakelijk voor het legitieme doel voorkeuren op te slaan die niet door de abonnee of gebruiker zijn aan","Advertentie Advertentie Een foto uit de tijd van de Duitse bezetting van Nederland (1942) Ga naar de inhoud Terug naar overzicht Gepubliceerd op 28-10-2023 tl-14-1 Advertentie Terug naar overzicht Een foto uit de tijd van de Duitse bezetting van Nederland (1942) 20e eeuw Nederland Bovenbouw●Onderbouw HAVO●VMBO-GL/TL●VWO Gepubliceerd op 28-10-2023 Bron: tl-14-1 Advertentie Beheer toestemming Wij gebruiken functionele en analytische cookies op deze website. Wij slaan geen persoonlijke gegevens op, tenzij u die opzettelijk bij ons achterlaat. Functioneel Functioneel Altijd actief Noodzakelijke cookies helpen de website bruikbaar te maken, door basisfuncties als paginanavigatie. Zonder deze cookies kan de website niet goed werken. Voorkeuren Voorkeuren De technische opslag of toegang is noodzakelijk voor het legitieme doel voorkeuren op te slaan die niet door de abonnee of gebruiker zijn aangevraagd. Statistieken Statistieken De technische opslag of toegang die uitsluitend voor statistische doeleinden wordt gebruikt. Statistische cookies helpen ons begrijpen hoe bezoekers door de website bewegen, door anoniem gegevens te verzamelen. Marketing Marketing Marketingcookies worden gebruikt om gebruikersprofielen op te stellen voor het tonen van reclame, of om de gebruiker op een andere site te volgen voor soortgelijke marketingdoeleinden. Beheer optiesBeheer dienstenBeheer {vendor_count} leveranciersLees meer over deze doeleinden Accepteren Weigeren Bekijk voorkeuren Voorkeuren opslaan Bekijk voorkeuren{title}{title}{title}Beheer toestemming Menu",/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2023%2F10%2Fimage-241.png
kleio|https://www.vgnkleio.nl/bronnen/duitse-eenmansbunkers,Kleio,TEXT,Duitse eenmansbunkers,https://www.vgnkleio.nl/bronnen/duitse-eenmansbunkers,9,KA42,"In 2019 werd in Oost-Groningen, tegen de grens met Duitsland, een bijzonder grote vondst per toeval gedaan. Tijdens werkzaamheden van het lokale waterschap bij de Westerwoldse rivier de Aa stootte een graafmachine op een groot stuk beton. De vinders vonden het een opvallend stuk en zochten contact met de gemeente, die er een archeoloog op af stuurde. Het bleek niet zomaar een stuk beton, maar een Duitse kochbunker te zijn uit de Tweede Wereldoorlog. Duitse eenmansbunkers Toen de geallieerden aan het eind van de Tweede Wereldoorlog steeds grotere delen van Nederland wisten te bevrijden, probeerden de nazi’s hun opmars te stoppen. Ze maakten een nieuwe verdedigingslinie in Noord- en Oost-Nederland met loopgraven, tankgrachten en kochbunkers. Dit zijn kleine betonnen en ingegraven bunkers voor één soldaat. De nazi’s bouwden deze bunkers langs wegen en op uitkijkpunten. Vanuit de bunkers kon","In 2019 werd in Oost-Groningen, tegen de grens met Duitsland, een bijzonder grote vondst per toeval gedaan. Tijdens werkzaamheden van het lokale waterschap bij de Westerwoldse rivier de Aa stootte een graafmachine op een groot stuk beton. De vinders vonden het een opvallend stuk en zochten contact met de gemeente, die er een archeoloog op af stuurde. Het bleek niet zomaar een stuk beton, maar een Duitse kochbunker te zijn uit de Tweede Wereldoorlog. Duitse eenmansbunkers Toen de geallieerden aan het eind van de Tweede Wereldoorlog steeds grotere delen van Nederland wisten te bevrijden, probeerden de nazi’s hun opmars te stoppen. Ze maakten een nieuwe verdedigingslinie in Noord- en Oost-Nederland met loopgraven, tankgrachten en kochbunkers. Dit zijn kleine betonnen en ingegraven bunkers voor één soldaat. De nazi’s bouwden deze bunkers langs wegen en op uitkijkpunten. Vanuit de bunkers kon een bepaald gebied in de gaten worden gehouden en op de oprukkende geallieerden geschoten worden door de soldaat. Bijzonder voor Groningen In Groningen werd hevig gevochten tussen de geallieerden en de nazi’s. De vondst van deze bunker is bijzonder: er was namelijk nog nooit eerder zo’n bunker in Groningen gevonden. Bunkers zoals deze werden al wel eerder in Drenthe en Gelderland gevonden, maar een groot deel werd ook gesloopt na de Tweede Wereldoorlog. Dit exemplaar komt uit 1944.",/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F12%2Fimage-2-2.jpg
kleio|https://www.vgnkleio.nl/bronnen/landing-van-duitse-parachutisten-1940,Kleio,TEXT,Landing van Duitse parachutisten 1940,https://www.vgnkleio.nl/bronnen/landing-van-duitse-parachutisten-1940,9,KA42,"In de nacht van 9 op 10 mei 1940 ondernamen Duitse Fallschirmjäger en Luftlande-eenheden een gewaagde aanval op de Vesting Holland. Het doel was tweeledig, de inname van belangrijke vliegvelden en knooppunten in het hart van de Nederlandse verdediging en de gevangenname van de Nederlandse Regering en leden van het Koninklijk Huis. Ondanks aanvankelijk een verrassing, werd de operatie geen groots succes. De belangrijkste winst bleek het binden van een aanzienlijk deel van de Nederlandse troepen. Bij de operatie zelf gingen belangrijke troepen en transportvliegtuigen verloren.Op deze kaart zie je de landingen van Duitse parachutisten. Opvallend is de grote spreiding. Bron: Marcel Kuster, TracesOfWar.comOp de website tracesofwar.com vind je meer informatie over de Tweede Wereldoorlog. Via de link kom je bij het artikel over Fall Gelb: Luchtlandingen in de vesting Holland.","In de nacht van 9 op 10 mei 1940 ondernamen Duitse Fallschirmjäger en Luftlande-eenheden een gewaagde aanval op de Vesting Holland. Het doel was tweeledig, de inname van belangrijke vliegvelden en knooppunten in het hart van de Nederlandse verdediging en de gevangenname van de Nederlandse Regering en leden van het Koninklijk Huis. Ondanks aanvankelijk een verrassing, werd de operatie geen groots succes. De belangrijkste winst bleek het binden van een aanzienlijk deel van de Nederlandse troepen. Bij de operatie zelf gingen belangrijke troepen en transportvliegtuigen verloren.Op deze kaart zie je de landingen van Duitse parachutisten. Opvallend is de grote spreiding. Bron: Marcel Kuster, TracesOfWar.comOp de website tracesofwar.com vind je meer informatie over de Tweede Wereldoorlog. Via de link kom je bij het artikel over Fall Gelb: Luchtlandingen in de vesting Holland.",/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F07%2Fimage-9-909x1024.jpg
kleio|https://www.vgnkleio.nl/bronnen/16788,Kleio,TEXT,Kaart Duitse bommen op Rotterdam,https://www.vgnkleio.nl/bronnen/16788,9,KA42,"Op 14 mei 1940 vernietigt een bommenregen van Duitse bommenwerpers het stadscentrum van Rotterdam. Ca. 800 mensen worden gedood, 80.000 mensen verliezen hun huis en 24.000 huizen worden vernietigd.Op deze kaart van Rotterdam en omgeving zijn de plaatsen aangeduid waar de bommen zijn gevallen tijdens het bombardement. De zwarte stippen en kruisen geven de precieze plekken aan waar de bommen zijn gevallen. Onduidelijk is wat het onderscheid tussen de stippen en kruisen precies is.ToelichtingDe kaart is vervaardigd op 20 mei 1940. De maker is onbekend.","Op 14 mei 1940 vernietigt een bommenregen van Duitse bommenwerpers het stadscentrum van Rotterdam. Ca. 800 mensen worden gedood, 80.000 mensen verliezen hun huis en 24.000 huizen worden vernietigd.Op deze kaart van Rotterdam en omgeving zijn de plaatsen aangeduid waar de bommen zijn gevallen tijdens het bombardement. De zwarte stippen en kruisen geven de precieze plekken aan waar de bommen zijn gevallen. Onduidelijk is wat het onderscheid tussen de stippen en kruisen precies is.ToelichtingDe kaart is vervaardigd op 20 mei 1940. De maker is onbekend.",/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2024%2F04%2Fimage-34-1024x802.png
kleio|https://www.vgnkleio.nl/bronnen/ooggetuigenverslag-bezetting-van-rotterdam,Kleio,TEXT,Ooggetuigenverslag bezetting van Rotterdam,https://www.vgnkleio.nl/bronnen/ooggetuigenverslag-bezetting-van-rotterdam,9,KA42,"Het Rotterdams Jaarboekje van 1947 bevat een verslag van dokter Kramer over het Bergwegziekenhuis tijdens de Tweede Wereldoorlog. In dit verslag komen zijn ervaringen tijdens en na het bombardement van 14 mei uitgebreid aan bod. Kamer beschrijft over de nazificatie van het ziekenhuis. Van september 1942 tot augustus 1944 bestaat de directie uit NSB’ers. Daarnaast doet hij verslag van de hongerwinter in het ziekenhuis. Op 14 augustus 1945 wordt hij door burgemeester Oud als geneesheer-directeur geïnstalleerd.Na het bombardement zijn kerken en scholen snel omgetoverd tot noodhospitalen, zodat het Bergwegziekenhuis alleen nog de ernstige patiënten aan hoeft te nemen. Als het Coolsingelziekenhuis en andere hulplocaties worden gebombardeerd, krijgt het Bergwegziekenhuis met meer slachtoffers en vluchtelingen te maken dan het eigenlijk aankan. De aanblik van de ernstige verwondingen, de doden ","Het Rotterdams Jaarboekje van 1947 bevat een verslag van dokter Kramer over het Bergwegziekenhuis tijdens de Tweede Wereldoorlog. In dit verslag komen zijn ervaringen tijdens en na het bombardement van 14 mei uitgebreid aan bod. Kamer beschrijft over de nazificatie van het ziekenhuis. Van september 1942 tot augustus 1944 bestaat de directie uit NSB’ers. Daarnaast doet hij verslag van de hongerwinter in het ziekenhuis. Op 14 augustus 1945 wordt hij door burgemeester Oud als geneesheer-directeur geïnstalleerd.Na het bombardement zijn kerken en scholen snel omgetoverd tot noodhospitalen, zodat het Bergwegziekenhuis alleen nog de ernstige patiënten aan hoeft te nemen. Als het Coolsingelziekenhuis en andere hulplocaties worden gebombardeerd, krijgt het Bergwegziekenhuis met meer slachtoffers en vluchtelingen te maken dan het eigenlijk aankan. De aanblik van de ernstige verwondingen, de doden en het verdriet van de familieleden is volgens Kramer niet te beschrijven. Veel doden worden in de lighallen in de tuin neergelegd.Door ruimtegebrek worden dakloze ouderen naar opvangplekken in scholen en kerken dichtbij gestuurd. Daarbij trekken veel Rotterdammers langs de Bergweg omdat het nog een van de weinige overgebleven wegen is, die vrij is van puin. De chaos wordt vergroot. Rotterdammers vluchten door het opgestopte verkeer voor het ziekenhuis richting Hilligersberg bepakt met huisraad. Sommigen dragen pannen en vergieten op het hoofd als bescherming. Kramer beschrijft uitgebreid een 30-jarige vrouw die na verlamd te zijn geraakt telkens naar een ander ziekenhuis wordt vervoerd.Gepubliceerd bij het artikel in het Rotterdams Jaarboekje reeks 5, jaargang 5 (1947). Kramer, P.H. Het gemeente-ziekenhuis aan den Bergweg in de oorlogsjaren (1940-1945) (p. 219-247). Ooggetuigenverslag bezetting van Rotterdam",/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2024%2F04%2Fimage-28.png
"kleio|https://www.vgnkleio.nl/bronnen/lloyd-george-indruk-van-nazi-duitsland","Kleio","TEXT","Lloyd George indruk van Nazi-Duitsland","https://www.vgnkleio.nl/bronnen/lloyd-george-indruk-van-nazi-duitsland","9","KA42","De voormalige Britse minister-president David Lloyd George bezoekt in 1936 Duitsland en schrijft daarover in de Britse krant The Daily News:Hitler is een geboren leider. Een charismatische, dynamische persoon die maar een doel nastreeft, een sterke wilskracht heeft en een dapper hart. Hij is niet alleen op papier maar ook in werkelijkheid de Nationale Leider. (…) Het is waar dat elke openlijke kritiek op de regering in welke vorm dan ook is verboden. Dat betekent niet dat er geen kritiek is. Ik heb de toespraken van bekende nazi’s openlijk veroordeeld horen worden. Maar ik heb geen enkele kritiek op of afkeuring van Hitler gehoord. Hij is net zo immuun voor kritiek als een koning in een monarchie. Hij is meer. Hij is de George Washington van Duitsland – de man die zijn land onafhankelijk heeft gemaakt van al haar onderdrukkers. (…) Wat Hitler in Neurenberg1 zei was waar. De Duitsers zull","De voormalige Britse minister-president David Lloyd George bezoekt in 1936 Duitsland en schrijft daarover in de Britse krant The Daily News:Hitler is een geboren leider. Een charismatische, dynamische persoon die maar een doel nastreeft, een sterke wilskracht heeft en een dapper hart. Hij is niet alleen op papier maar ook in werkelijkheid de Nationale Leider. (…) Het is waar dat elke openlijke kritiek op de regering in welke vorm dan ook is verboden. Dat betekent niet dat er geen kritiek is. Ik heb de toespraken van bekende nazi’s openlijk veroordeeld horen worden. Maar ik heb geen enkele kritiek op of afkeuring van Hitler gehoord. Hij is net zo immuun voor kritiek als een koning in een monarchie. Hij is meer. Hij is de George Washington van Duitsland – de man die zijn land onafhankelijk heeft gemaakt van al haar onderdrukkers. (…) Wat Hitler in Neurenberg1 zei was waar. De Duitsers zullen elke indringer van hun eigen land tot de dood weerstaan maar ze hebben niet langer de wens om enig ander land binnen te vallen. De leiders van het moderne Duitsland weten maar al te goed dat Europa te groot is om door welke natie dan ook overlopen of vertrapt te worden, hoe krachtig haar bewapening ook mag zijn. Die les hebben ze in de oorlog geleerd.noot 1 In september 1936 vindt de jaarlijkse Rijkspartijdag van de NSDAP plaats in Neurenberg. Hitler spreekt tijdens de partijdag een aantal malen de menigte toe.","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2Felementor%2Fthumbs%2FWebsitebanner-Kleio-noordhoff-rfw9nh49nwz0rllcb724sk6lodzm7nzfg9uii9k1ao.webp"
"kleio|https://www.vgnkleio.nl/bronnen/strijden-voor-vrouwenkiesrecht-in-duitsland","Kleio","TEXT","Strijden voor vrouwenkiesrecht in Duitsland","https://www.vgnkleio.nl/bronnen/strijden-voor-vrouwenkiesrecht-in-duitsland","9","KA42","Ottilie Baader, een van de oprichtsters van de eerste vrouwenvakbond in Duitsland, zegt in 1902 tijdens een bijeenkomst voor vrouwenkiesrecht:Onder de vrouwelijke activisten bevinden zich zowel academisch geschoolde vrouwen1 als arbeidsters, waarvan we weten dat ze de arbeiderspartij volmondig steunen. Ik hoef hierbij alleen maar te wijzen naar kameraad Zetkin2, die zelf een academisch geschoolde dame is. Ze staat dicht bij ons, ze is als familie. Maar er zijn ook academisch geschoolde dames die het alleen maar belangrijk vinden om zich zo nu en dan publiekelijk te laten zien door een toespraak te houden voor een groot gezelschap. De meeste arbeidsters begrijpen deze dames helemaal niet, deze zogenaamde paradepaarden, waar we heel goed zonder kunnen.noot 1 vrouwen die een studie hebben gevolgd aan een universiteitnoot 2 Clara Zetkin was een Duitse activiste voor vrouwenrechten. Strijden","Ottilie Baader, een van de oprichtsters van de eerste vrouwenvakbond in Duitsland, zegt in 1902 tijdens een bijeenkomst voor vrouwenkiesrecht:Onder de vrouwelijke activisten bevinden zich zowel academisch geschoolde vrouwen1 als arbeidsters, waarvan we weten dat ze de arbeiderspartij volmondig steunen. Ik hoef hierbij alleen maar te wijzen naar kameraad Zetkin2, die zelf een academisch geschoolde dame is. Ze staat dicht bij ons, ze is als familie. Maar er zijn ook academisch geschoolde dames die het alleen maar belangrijk vinden om zich zo nu en dan publiekelijk te laten zien door een toespraak te houden voor een groot gezelschap. De meeste arbeidsters begrijpen deze dames helemaal niet, deze zogenaamde paradepaarden, waar we heel goed zonder kunnen.noot 1 vrouwen die een studie hebben gevolgd aan een universiteitnoot 2 Clara Zetkin was een Duitse activiste voor vrouwenrechten. Strijden voor vrouwenkiesrecht in Duitsland","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2Felementor%2Fthumbs%2Fbannerledenwerf3-r64uj0c86zb4z8a3r1rg1vj4a02qlhwj79ek6dobdc.jpg"
"kleio|https://www.vgnkleio.nl/bronnen/hoe-werd-duitsland-een-dictatuur","Kleio","TEXT","Hoe werd Duitsland een dictatuur?","https://www.vgnkleio.nl/bronnen/hoe-werd-duitsland-een-dictatuur","9","KA42","Als Adolf Hitler in 1933 aan de macht komt in Duitsland, zet hij met zijn partij, de NSDAP, de democratie buitenspel. Hij verandert Duitsland in een totalitaire dictatuur. Een staat waarin geen plek is voor bepaalde groepen zoals Joden en Roma en Sinti. Hoe kwam Hitler aan de macht en op welke manier wist Hitler zijn tegenstanders uit te schakelen?Deze video uit de serie FF terugspoelen. Bij elke video is een lesbrief ontwikkeld. Je komt bij de video via de link.","Als Adolf Hitler in 1933 aan de macht komt in Duitsland, zet hij met zijn partij, de NSDAP, de democratie buitenspel. Hij verandert Duitsland in een totalitaire dictatuur. Een staat waarin geen plek is voor bepaalde groepen zoals Joden en Roma en Sinti. Hoe kwam Hitler aan de macht en op welke manier wist Hitler zijn tegenstanders uit te schakelen?Deze video uit de serie FF terugspoelen. Bij elke video is een lesbrief ontwikkeld. Je komt bij de video via de link.","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F02%2Fimage-1-1024x571.png"
"kleio|https://www.vgnkleio.nl/bronnen/verkiezingsuitslagen-duitsland-1924-1933","Kleio","TEXT","Verkiezingsuitslagen Duitsland 1924-1933","https://www.vgnkleio.nl/bronnen/verkiezingsuitslagen-duitsland-1924-1933","9","KA42","Toelichting:SPD: Sociaal-Democratische partij van Duitsland ZP/BVP: Centrumpartij/Beierse Volkspartij DDP: Duitse Democratische partij DVP: Duitse Volkspartij DNVP: Duits-Nationale Volkspartij KPD: Communistische Partij van Duitsland NSDAP: Nationaal-Socialistische Duitse Arbeiders Partij Verkiezingsuitslagen Duitsland 1924-1933","Toelichting:SPD: Sociaal-Democratische partij van Duitsland ZP/BVP: Centrumpartij/Beierse Volkspartij DDP: Duitse Democratische partij DVP: Duitse Volkspartij DNVP: Duits-Nationale Volkspartij KPD: Communistische Partij van Duitsland NSDAP: Nationaal-Socialistische Duitse Arbeiders Partij Verkiezingsuitslagen Duitsland 1924-1933","/api/image-proxy?url=https%3A%2F%2Flh7-rt.googleusercontent.com%2Fdocsz%2FAD_4nXeoQIN0AVZUXz1phxvYbGWtIdOfrh1D0fmFmMEHjki935N-Vup9BB1tjh-i78wHRN22e76BW3OZRA6XH2hVSMmRAVcXHT8mOf2gjdCPKIh1zh9Xe322IKIDqCO5HMBt887ek0mwwvK1tTSIJvCTvXM%3Fkey%3DAgrdxqWnw6c65lmDJWQGPs3L"
"kleio|https://www.vgnkleio.nl/bronnen/miet-schijns-over-duitse-bezetting","Kleio","TEXT","Miet Schijns over Duitse bezetting","https://www.vgnkleio.nl/bronnen/miet-schijns-over-duitse-bezetting","9","KA42","De Tilburgse Miet Schijns (1896-1984) hield tussen 1919-1947 een dagboek bij. In haar dagboeken heeft ze aandacht voor zowel lokale als internationale gebeurtenissen, en ze schroomt niet om haar mening te geven. Tijdens de Tweede Wereldoorlog was Miet uitgesproken anti-Duits en deed ze verzetswerk samen met haar zus Net.In hun huis in Tilburg boden Miet en Net tussen 1942 en 1944 onderdak aan diverse onderduikers, waaronder Franse krijgsgevangenen en een Amerikaanse piloot. Het huis fungeerde ook als belangrijke vergaderplek voor het verzet.De dagboeken van Miet vormen een waardevolle bron over het dagelijks leven in oorlogstijd in Tilburg. In het fragment van zondag 11 mei 1941 beschrijft ze onder andere het effect van overvliegende Duitse vliegtuigen en de onderdrukking van de vrije pers. Het fragment laat zien welke impact de Duitse bezetting had op het dagelijks leven, en hoe mensen","De Tilburgse Miet Schijns (1896-1984) hield tussen 1919-1947 een dagboek bij. In haar dagboeken heeft ze aandacht voor zowel lokale als internationale gebeurtenissen, en ze schroomt niet om haar mening te geven. Tijdens de Tweede Wereldoorlog was Miet uitgesproken anti-Duits en deed ze verzetswerk samen met haar zus Net.In hun huis in Tilburg boden Miet en Net tussen 1942 en 1944 onderdak aan diverse onderduikers, waaronder Franse krijgsgevangenen en een Amerikaanse piloot. Het huis fungeerde ook als belangrijke vergaderplek voor het verzet.De dagboeken van Miet vormen een waardevolle bron over het dagelijks leven in oorlogstijd in Tilburg. In het fragment van zondag 11 mei 1941 beschrijft ze onder andere het effect van overvliegende Duitse vliegtuigen en de onderdrukking van de vrije pers. Het fragment laat zien welke impact de Duitse bezetting had op het dagelijks leven, en hoe mensen zich daaraan probeerden aan te passen.","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F04%2FDagboek-1-1024x509.png"
"kleio|https://www.vgnkleio.nl/bronnen/duitse-eenmansbunkers","Kleio","TEXT","Duitse eenmansbunkers","https://www.vgnkleio.nl/bronnen/duitse-eenmansbunkers","9","KA42","In 2019 werd in Oost-Groningen, tegen de grens met Duitsland, een bijzonder grote vondst per toeval gedaan. Tijdens werkzaamheden van het lokale waterschap bij de Westerwoldse rivier de Aa stootte een graafmachine op een groot stuk beton. De vinders vonden het een opvallend stuk en zochten contact met de gemeente, die er een archeoloog op af stuurde. Het bleek niet zomaar een stuk beton, maar een Duitse kochbunker te zijn uit de Tweede Wereldoorlog. Duitse eenmansbunkers Toen de geallieerden aan het eind van de Tweede Wereldoorlog steeds grotere delen van Nederland wisten te bevrijden, probeerden de nazi’s hun opmars te stoppen. Ze maakten een nieuwe verdedigingslinie in Noord- en Oost-Nederland met loopgraven, tankgrachten en kochbunkers. Dit zijn kleine betonnen en ingegraven bunkers voor één soldaat. De nazi’s bouwden deze bunkers langs wegen en op uitkijkpunten. Vanuit de bunkers kon","In 2019 werd in Oost-Groningen, tegen de grens met Duitsland, een bijzonder grote vondst per toeval gedaan. Tijdens werkzaamheden van het lokale waterschap bij de Westerwoldse rivier de Aa stootte een graafmachine op een groot stuk beton. De vinders vonden het een opvallend stuk en zochten contact met de gemeente, die er een archeoloog op af stuurde. Het bleek niet zomaar een stuk beton, maar een Duitse kochbunker te zijn uit de Tweede Wereldoorlog. Duitse eenmansbunkers Toen de geallieerden aan het eind van de Tweede Wereldoorlog steeds grotere delen van Nederland wisten te bevrijden, probeerden de nazi’s hun opmars te stoppen. Ze maakten een nieuwe verdedigingslinie in Noord- en Oost-Nederland met loopgraven, tankgrachten en kochbunkers. Dit zijn kleine betonnen en ingegraven bunkers voor één soldaat. De nazi’s bouwden deze bunkers langs wegen en op uitkijkpunten. Vanuit de bunkers kon een bepaald gebied in de gaten worden gehouden en op de oprukkende geallieerden geschoten worden door de soldaat. Bijzonder voor Groningen In Groningen werd hevig gevochten tussen de geallieerden en de nazi’s. De vondst van deze bunker is bijzonder: er was namelijk nog nooit eerder zo’n bunker in Groningen gevonden. Bunkers zoals deze werden al wel eerder in Drenthe en Gelderland gevonden, maar een groot deel werd ook gesloopt na de Tweede Wereldoorlog. Dit exemplaar komt uit 1944.","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F12%2Fimage-2-2.jpg"
"kleio|https://www.vgnkleio.nl/bronnen/landing-van-duitse-parachutisten-1940","Kleio","TEXT","Landing van Duitse parachutisten 1940","https://www.vgnkleio.nl/bronnen/landing-van-duitse-parachutisten-1940","9","KA42","In de nacht van 9 op 10 mei 1940 ondernamen Duitse Fallschirmjäger en Luftlande-eenheden een gewaagde aanval op de Vesting Holland. Het doel was tweeledig, de inname van belangrijke vliegvelden en knooppunten in het hart van de Nederlandse verdediging en de gevangenname van de Nederlandse Regering en leden van het Koninklijk Huis. Ondanks aanvankelijk een verrassing, werd de operatie geen groots succes. De belangrijkste winst bleek het binden van een aanzienlijk deel van de Nederlandse troepen. Bij de operatie zelf gingen belangrijke troepen en transportvliegtuigen verloren.Op deze kaart zie je de landingen van Duitse parachutisten. Opvallend is de grote spreiding. Bron: Marcel Kuster, TracesOfWar.comOp de website tracesofwar.com vind je meer informatie over de Tweede Wereldoorlog. Via de link kom je bij het artikel over Fall Gelb: Luchtlandingen in de vesting Holland.","In de nacht van 9 op 10 mei 1940 ondernamen Duitse Fallschirmjäger en Luftlande-eenheden een gewaagde aanval op de Vesting Holland. Het doel was tweeledig, de inname van belangrijke vliegvelden en knooppunten in het hart van de Nederlandse verdediging en de gevangenname van de Nederlandse Regering en leden van het Koninklijk Huis. Ondanks aanvankelijk een verrassing, werd de operatie geen groots succes. De belangrijkste winst bleek het binden van een aanzienlijk deel van de Nederlandse troepen. Bij de operatie zelf gingen belangrijke troepen en transportvliegtuigen verloren.Op deze kaart zie je de landingen van Duitse parachutisten. Opvallend is de grote spreiding. Bron: Marcel Kuster, TracesOfWar.comOp de website tracesofwar.com vind je meer informatie over de Tweede Wereldoorlog. Via de link kom je bij het artikel over Fall Gelb: Luchtlandingen in de vesting Holland.","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2025%2F07%2Fimage-9-909x1024.jpg"
"kleio|https://www.vgnkleio.nl/bronnen/16788","Kleio","TEXT","Kaart Duitse bommen op Rotterdam","https://www.vgnkleio.nl/bronnen/16788","9","KA42","Op 14 mei 1940 vernietigt een bommenregen van Duitse bommenwerpers het stadscentrum van Rotterdam. Ca. 800 mensen worden gedood, 80.000 mensen verliezen hun huis en 24.000 huizen worden vernietigd.Op deze kaart van Rotterdam en omgeving zijn de plaatsen aangeduid waar de bommen zijn gevallen tijdens het bombardement. De zwarte stippen en kruisen geven de precieze plekken aan waar de bommen zijn gevallen. Onduidelijk is wat het onderscheid tussen de stippen en kruisen precies is.ToelichtingDe kaart is vervaardigd op 20 mei 1940. De maker is onbekend.","Op 14 mei 1940 vernietigt een bommenregen van Duitse bommenwerpers het stadscentrum van Rotterdam. Ca. 800 mensen worden gedood, 80.000 mensen verliezen hun huis en 24.000 huizen worden vernietigd.Op deze kaart van Rotterdam en omgeving zijn de plaatsen aangeduid waar de bommen zijn gevallen tijdens het bombardement. De zwarte stippen en kruisen geven de precieze plekken aan waar de bommen zijn gevallen. Onduidelijk is wat het onderscheid tussen de stippen en kruisen precies is.ToelichtingDe kaart is vervaardigd op 20 mei 1940. De maker is onbekend.","/api/image-proxy?url=https%3A%2F%2Fwww.vgnkleio.nl%2Fwp-content%2Fuploads%2F2024%2F04%2Fimage-34-1024x802.png"
